,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100
SAMPLE_288,0,0,0,919,69,45,0,90,43,0,0,1825,611,0,13,44,95,221,100,408,4839,1199,0,691,0,117,236,0,497,1195,9238,635,3482,3531,634,3639,848,0,0,3,0,2898,0,0,0,1037,0,2410,114,0,0,1231,606,1001,0,0,0,1674,238,0,48,0,0,1541,0,1461,2269,0,0,0,864,0,5255,3305,872,1667,2367,3212,1,2174,1694,0,453,0,0,6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_289,0,107,114,1051,362,309,302,871,0,1015,0,21,0,0,3137,1716,0,1,0,0,1837,1806,0,2074,2215,0,225,0,0,353,2241,0,3116,4489,2320,3323,335,0,384,286,1349,1749,0,600,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,2449,0,0,136,120,221,60,5002,278,80,295,0,0,8,0,2294,1057,706,1980,0,0,135,179,2626,0,741,0,0,0,0,0,100,0,614,203
SAMPLE_290,0,0,0,296,92,12,420,0,0,986,0,266,237,0,32,19,0,398,0,199,4864,1790,0,1034,0,0,0,0,0,793,5803,906,1003,0,0,0,0,0,0,0,0,0,1513,1078,1087,301,4348,0,0,536,719,1001,0,3741,0,36,0,1733,187,536,139,898,114,0,0,38,0,1146,6770,89,352,0,0,1683,259,0,0,0,38,0,0,0,3122,3334,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_291,0,12,10,282,57,119,0,0,1155,0,0,0,0,0,0,1467,0,202,0,46,1094,1000,0,567,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,37,635,1595,0,0,32,3,0,29,0,1073,0,1114,0,1916,0,51,0,356,1462,0,38,0,12,39,0,1268,1483,1079,4925,47,1069,0,0,4362,1404,3780,309,424,0,434,0,0,2187,4305,0,149,0,38,297,225,0,448,1083,0,0,0,0,0,0,0
SAMPLE_292,0,976,277,5774,684,842,0,0,0,202,0,2493,0,690,1020,3490,0,0,0,608,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,798,0,64,0,29,0,94,0,129,0,0,0,0,673,0,1168,0,1153,755,0,0,0,0,0,290,6415,520,0,3073,981,1171,3402,1345,19,0,0,0,247,572,1,4958,27,697,270,0,50,0,79,0,113,428,1287,0,0,2023
SAMPLE_293,0,1939,24,1624,129,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,4603,1605,0,1453,0,2277,1122,466,1628,338,0,0,2739,3655,218,1498,105,0,0,0,0,0,0,0,1002,160,564,37,0,82,208,23,0,75,944,45,1225,1695,2647,0,0,2905,0,0,0,473,0,0,0,84,141,0,0,0,0,0,1766,2502,14,0,0,0,0,0,681,1944,77,97,0,0,0,0,0,9,67,117,9,4877,0,1865
SAMPLE_294,0,0,472,4981,654,204,2486,42,0,0,0,1134,1212,0,427,1424,2459,548,91,1704,4358,1724,576,4634,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,1372,0,483,1165,265,2462,0,2613,262,0,569,0,2611,1118,1154,703,1066,331,0,621,0,246,1058,8,0,89,0,19,211,0,0,2604,4626,1843,3933,1572,0,0,0,0,0,0,0,0,0,97,19,0,0,0,59,0,177,790,2798,1747,9717,11719,0
SAMPLE_295,0,490,255,916,221,363,0,107,138,54,0,208,0,0,0,0,0,0,0,0,0,0,0,3116,1289,0,0,241,0,0,2200,0,3808,3602,0,4586,1027,0,0,487,1425,1639,0,217,0,99,0,1091,40,0,0,948,260,820,0,30,0,84,3,0,0,0,0,591,0,0,0,0,0,21,0,23,3408,0,1299,0,2395,3322,0,1211,1339,131,0,0,0,0,0,0,0,410,0,520,0,1989,884,662,257,1713,0,2017
SAMPLE_296,0,77,68,1348,183,325,0,79,30,7,0,23,0,373,464,1679,478,108,0,81,105,58,39,243,0,355,1481,0,978,0,2080,184,1306,278,0,727,0,2117,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,789,0,0,16,456,53,0,340,1557,662,1575,719,1067,4,1,0,51,480,1391,0,4135,117,222,0,0,0,0,0,136,695,0,120,398,0,42
SAMPLE_297,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,757,2005,0,1100,977,276,0,248,0,0,0,0,0,1267,9596,1068,5167,4169,5146,3671,1449,0,1344,287,2508,3977,0,0,44,565,0,6669,2428,0,605,1144,0,6486,0,0,0,1144,2231,0,0,29,0,40,0,0,0,0,0,1737,3436,959,0,4373,2075,4452,2059,1099,0,556,0,511,1186,3661,0,455,0,121,1909,409,0,547,0,0,0,0,0,0,0,0
SAMPLE_298,0,0,0,1854,269,158,1726,591,0,0,784,242,0,80,1013,1852,2626,477,0,123,316,382,254,1566,355,2349,2129,0,3313,295,953,0,2753,845,2842,1277,2351,0,0,45,1167,2888,0,0,0,698,0,1412,2350,1021,65,325,0,756,0,786,597,876,2415,0,826,0,661,730,0,0,900,0,1865,866,1604,401,1044,2239,237,2575,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_299,0,0,0,1941,253,525,0,3,0,0,0,295,33,167,430,1561,0,0,0,0,0,0,0,0,556,1912,736,288,0,0,437,0,684,610,0,1359,0,0,418,262,1614,1051,1150,2297,121,226,0,48,0,0,394,1541,523,5802,0,46,162,126,2463,0,1127,0,0,90,0,470,1095,0,441,1,59,0,438,1261,233,1566,0,0,0,448,0,2116,1942,1886,32,2062,0,520,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_300,0,23,0,40,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,832,0,698,6320,1176,1944,783,1827,1524,1743,554,0,100,1087,374,238,80,37,105,0,1085,0,0,0,1295,504,3081,0,9,0,32,55,0,24,0,0,1218,15,826,0,0,0,22,0,0,4303,1010,0,467,11,0,140,50,0,0,518,1579,0,0,0,0,0,1,0,76,544,0,1182,222,1177,3868,5086,45
SAMPLE_301,0,92,0,2435,396,544,959,0,2476,2051,0,408,135,305,0,0,0,0,0,0,0,0,0,0,0,479,0,0,2111,0,2434,0,1473,492,1867,1282,2490,0,8,4,58,22,244,217,108,608,0,1416,0,0,0,173,0,782,0,622,0,2267,193,0,100,1228,0,663,962,1195,0,0,0,132,2516,0,531,4649,1021,3874,2927,2748,0,2504,4822,0,223,694,0,3748,0,0,0,0,0,0,0,0,0,0,0,7682,5270,773
SAMPLE_302,0,166,17,152,98,16,0,232,0,0,0,47,0,98,161,574,352,121,0,1478,2518,1359,0,2553,328,0,540,0,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,209,393,144,883,23,5,17,34,0,73,0,40,0,0,435,0,0,72,7,0,0,0,6150,1490,7472,0,0,0,0,44,0,0,0,0,2068,0,98,0,0,0,0,0,143,1655,0,273,0,0,1154
SAMPLE_303,0,696,258,308,75,0,0,0,0,0,0,0,0,14,77,165,41,24,774,2406,1883,805,0,468,0,0,202,0,129,1245,9021,1654,2301,502,1787,1134,2199,0,0,75,2696,682,1468,0,1206,171,605,0,0,0,596,0,0,0,1339,0,0,2522,2100,0,71,0,50,111,0,27,0,210,2949,207,82,0,0,3715,1266,4273,0,0,525,4,425,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,264,769,2044,1897,1479
SAMPLE_304,0,0,0,0,93,375,0,1219,0,1,0,3125,1094,0,0,0,0,0,0,0,640,1101,334,3474,0,0,2483,0,3323,0,0,0,968,1996,4,851,0,0,0,0,50,0,0,0,287,60,112,0,0,347,0,61,13,0,2437,1,719,541,205,0,195,0,38,405,698,0,3888,346,6113,86,0,0,822,1735,234,2220,220,0,0,0,0,0,1034,3305,0,262,0,27,39,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_305,0,0,0,4774,0,481,0,0,25,9,0,124,260,0,0,0,0,0,96,88,0,40,1300,361,0,1211,438,558,0,2880,7544,2158,2191,1030,0,683,0,0,0,0,0,0,0,0,25,148,0,1940,0,0,1004,453,948,0,1165,117,807,647,1821,0,0,0,0,0,0,0,780,91,1911,0,0,0,0,0,0,0,37,0,5,881,2225,0,1583,4997,0,1201,283,414,0,0,0,0,895,0,60,0,3609,0,7392,0
SAMPLE_306,0,0,98,1532,140,87,0,73,0,105,0,777,1470,0,88,282,1745,0,0,0,0,0,0,0,324,358,178,43,102,707,2925,688,517,0,0,0,0,5468,173,465,1570,0,1919,2785,0,260,0,60,0,244,0,464,0,1636,0,81,0,299,208,0,393,0,381,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1918,4954,0,0,493,218,1098,0,211,0,0,2689,1169,3176,1032,6109,0,0
SAMPLE_307,0,204,36,1628,169,92,171,339,0,0,0,3111,202,0,0,0,0,0,0,23,697,1275,0,744,0,612,2025,0,2033,0,0,0,627,1391,260,596,0,475,665,319,3795,2691,297,0,899,157,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,56,0,59,2343,57,2656,4,0,0,221,0,915,0,696,525,0,435,372,0,99,0,22,0,190,42,0,0,0,0,0,0,2795,2056,2242,5642,7138,435
SAMPLE_308,0,242,1,6,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,187,0,709,0,0,120,0,53,642,225,3038,408,229,109,0,0,0,0,0,66,0,291,48,0,0,0,87,0,0,0,0,3344,0,2047,0,0,0,296,586,117,13701,69,113,0,303,454,0,400,2193,0,794,786,0,0,0,118,0,34,0,1607,1179,0,34,44,41,158,0,2245
SAMPLE_309,0,78,80,826,320,53,0,0,2530,1944,0,0,0,163,851,2991,1045,508,931,1135,4838,1542,0,842,0,717,311,1346,0,0,3733,482,1844,1349,2384,614,0,2818,0,155,457,0,1215,0,1285,0,5864,23,0,110,0,233,0,366,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,0,0,403,16,0,0,373,0,110,0,0,0,3171,0,162,0,0,0,2119,0,430,126,460,66
SAMPLE_310,0,1023,185,2182,617,358,0,0,0,0,0,0,0,205,1326,3044,901,426,0,155,1402,425,0,317,0,420,2230,0,1575,449,1579,0,2629,639,88,1079,0,0,505,152,2071,524,1640,0,339,79,650,502,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,1485,3,1,0,29,775,835,2222,0,221,26,30,0,0,17,170,0,0,436,1150,2977,2971,1832
SAMPLE_311,0,188,92,1832,221,276,0,0,0,617,0,2188,789,0,36,170,0,0,128,118,0,671,2455,1770,0,393,624,0,0,2372,8155,468,4574,2625,2731,2648,3572,0,707,206,4563,3070,4178,769,412,318,0,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,355,4903,0,0,0,0,0,0,0,0,0,0,83,0,47,1306,2948,0,0,697,135,0,19,0,441,1623,0,37,0,190,0,0,1052
SAMPLE_312,0,0,32,2187,0,407,0,91,0,0,0,0,2928,0,33,123,774,135,0,127,3125,2812,0,2105,1138,0,0,15,0,829,6189,1789,1083,0,0,0,0,0,211,0,1930,3151,3170,0,1979,583,354,0,0,750,0,1459,311,0,0,0,0,0,0,0,0,0,0,1320,1730,0,0,110,444,0,101,0,6541,0,0,0,0,0,0,1809,0,12,5798,7943,0,4345,0,336,2651,0,691,0,0,3333,2704,0,632,356,0,4059
SAMPLE_313,0,1521,75,4041,315,343,0,614,0,0,0,89,0,440,1171,4086,4755,1038,1211,1348,758,1715,0,2475,822,591,686,76,2446,0,338,0,1841,164,559,328,118,0,0,0,0,0,0,536,0,90,0,588,0,0,208,0,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,218,192,421,368,0,23,4,0,0,0,961,0,0,64,20,4,116,0,4149
SAMPLE_314,0,11,7,133,27,31,0,0,33,167,0,1359,444,0,212,731,4372,2697,666,3537,0,180,349,1458,2699,0,0,57,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,660,2226,0,5693,1712,0,0,52,1785,0,0,0,0,1162,1367,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,33,0,0,0,115,1002,366,2499,42,28,191,605,0,88,952,2846,3826,6150,2
SAMPLE_315,0,62,69,532,124,21,1049,0,497,317,0,0,0,46,418,1270,1492,813,1430,1113,0,144,0,1043,1811,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,0,0,0,76,0,425,0,503,45,1842,307,0,0,1666,0,1002,0,937,304,0,901,114,2105,0,5118,4297,662,2631,18,0,22,328,0,867,2484,2437,136,0,526,123,191,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_316,0,133,41,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382,1948,463,1017,0,98,0,1139,2237,0,984,0,0,13,7,0,2860,0,0,0,0,0,0,0,50,0,62,60,110,0,0,0,0,331,0,589,1171,0,3521,654,0,1950,379,5162,14,0,0,14697,3342,796,2873,576,382,0,0,0,0,1184,764,1,0,4,1,0,0,0,47,1138,2168,1241,562,437,1304,0,708
SAMPLE_317,0,0,0,179,0,8,2208,0,0,71,0,1398,427,0,310,927,3514,819,553,875,0,160,301,1294,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617,1422,245,194,0,73,0,996,0,170,0,100,0,0,0,970,286,0,0,1703,0,235,0,0,102,37,209,20,140,0,1185,7486,836,6151,0,169,0,148,4787,14,0,944,172,0,478,70,0,0,5,0,61,141,59,427,821,0,0,0
SAMPLE_318,0,868,0,1407,117,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1601,0,2408,1207,5891,2074,1190,0,758,511,2574,718,0,0,0,595,0,579,1550,0,0,0,0,0,0,0,0,0,64,0,102,0,0,14,0,148,0,67,0,528,5052,697,0,4588,751,2145,1173,1591,0,557,0,2420,555,0,366,1171,0,53,0,213,0,276,0,0,307,315,1054,2957,0,743
SAMPLE_319,379,84,92,478,118,55,49,49,0,0,0,535,594,0,1300,75,211,1537,0,0,0,28,1211,327,0,118,407,0,530,0,0,0,137,234,0,453,0,1040,565,0,531,113,730,1370,76,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,1811,0,3078,33,0,72,0,0,71,335,0,15616,3330,452,1832,0,1141,0,1363,991,0,792,1800,0,0,0,11,0,0,0,0,0,0,0,0,0,96,49,93
SAMPLE_320,0,0,0,822,76,77,0,629,0,0,0,310,0,370,543,1979,847,801,216,1639,0,0,0,0,206,1578,0,379,0,835,6953,96,2020,519,2006,1430,2925,0,0,44,1459,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,1160,0,0,0,2594,0,1245,6,0,0,0,0,0,0,0,5244,8385,1899,6515,1430,1826,1,1381,0,2,2789,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_321,0,199,40,335,141,26,1315,0,0,0,0,206,54,0,243,324,1166,2484,389,1342,1442,1428,0,866,206,0,29,0,0,564,1245,0,1447,1032,2865,0,0,0,1148,0,3577,848,5761,399,1292,274,3579,216,471,74,0,286,0,1556,0,70,0,135,292,0,184,0,0,1155,0,0,0,0,0,1106,2095,389,2464,934,382,233,1495,1725,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591,5638,348
SAMPLE_322,0,0,0,0,0,229,0,0,0,0,0,3078,1135,0,0,0,0,0,0,0,37,76,40,338,0,0,0,0,0,0,3750,645,2010,2281,974,1320,246,441,0,59,225,0,966,0,1054,874,3159,0,0,947,0,1831,0,1269,184,175,559,429,546,0,1082,0,0,28,0,732,0,0,0,0,1412,0,0,4216,455,5284,0,985,0,1125,138,0,967,2976,0,2986,0,545,1623,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_323,260,1313,444,0,163,141,0,5,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,71,42,0,36,0,1901,175,306,1905,3397,0,0,908,277,3371,2038,124,0,0,0,0,0,1631,0,0,0,1840,0,635,771,0,1990,0,21,2031,0,0,175,3689,797,6722,5055,1016,5012,0,0,176,645,0,3170,1001,0,0,67,0,2,0,0,10,184,0,0,0,261,0,436,0,1217
SAMPLE_324,0,913,13,106,16,38,0,0,0,14,0,339,117,0,32,146,970,1055,0,2290,6585,1533,0,1249,742,0,1420,0,799,0,3014,0,734,67,202,80,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,1364,0,0,0,1826,0,1756,0,0,0,491,0,151,1121,0,8715,0,85,1876,486,0,109,0,0,2727,69,113,0,144,0,18,0,26,0,34,0,1772,2385,2099,1666,5192,6496,801
SAMPLE_325,0,281,218,3065,321,348,0,149,0,636,4,52,0,3,52,184,441,109,0,86,988,864,0,591,189,3407,1709,467,1791,0,0,0,60,35,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,1436,1476,0,220,169,0,751,581,853,0,0,0,0,411,0,3723,140,15,81,0,0,11,0,184,0,0,0,478,4212,0,362,3520,0,774,39,0,0,0,708,2252,9388,11912,239
SAMPLE_326,0,0,227,1183,133,97,0,14,0,0,0,81,0,506,794,2858,1762,0,419,484,0,7,0,32,0,1413,125,603,0,2538,12377,2278,2453,0,982,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,34,0,136,3,199,16,112,618,0,1063,0,0,1906,0,0,941,0,0,36,0,0,8964,1267,322,0,431,150,2,0,172,97,0,0,2449,0,0,0,0,0,0,1199,0,3243,1368,0,884,187,781,141
SAMPLE_327,0,91,110,2695,235,270,0,0,0,20,0,20,0,14,78,271,1013,186,0,47,0,0,0,0,0,1448,407,589,0,0,0,0,1349,1265,3009,3285,2392,0,0,1,33,5,119,233,11,47,0,0,0,463,0,870,0,4656,0,0,0,0,68,0,0,79,0,750,618,1112,1648,284,6381,68,1049,0,1125,3375,343,3507,0,0,0,0,0,948,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_328,0,73,56,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,745,762,0,173,857,0,715,2248,4303,834,824,0,0,0,0,0,0,0,17,37,0,0,20,5,0,0,0,0,0,124,0,524,0,740,0,418,0,0,251,1213,0,1,0,251,0,0,0,42,64,0,0,908,309,699,480,524,5,0,0,396,1582,3574,0,0,0,0,0,0,334,0,0,0,0,0,0,1236,1627,52
SAMPLE_329,0,0,157,4284,628,187,0,0,0,0,0,0,0,0,0,0,11,46,14,70,1981,1841,0,1106,0,1196,2182,0,0,0,683,155,142,51,2,147,0,2717,317,253,1796,2615,0,0,0,26,0,371,0,0,891,17,0,13,0,0,57,77,2502,0,0,48,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3790,5381,0,0,0,2801,0,0,2213,0,0,0,0,23,0,268,0,184,0,41,0,145,0,629
SAMPLE_330,0,0,75,345,46,14,0,0,0,0,0,1749,564,0,126,472,2735,423,0,588,1243,967,0,793,572,0,248,0,753,122,938,0,1144,908,1623,1014,376,0,0,13,422,604,1059,197,426,115,1308,33,0,307,0,535,57,331,2244,0,0,0,0,0,0,0,0,1438,667,1453,0,0,0,0,0,0,6963,2010,491,658,0,0,30,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_331,0,0,0,0,0,0,0,68,500,0,18,0,0,0,1122,19,0,1,169,671,631,1050,0,618,0,0,1649,0,919,139,829,0,1607,39,69,38,19,0,27,28,275,68,481,0,940,155,4297,0,0,1201,338,2038,0,1314,292,0,591,437,60,0,37,0,0,678,18,1776,0,0,192,0,0,0,3494,4417,1125,4874,1231,518,2,85,0,111,976,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_332,0,371,176,4893,400,448,0,795,4266,1230,14,0,0,0,2622,904,2159,435,0,0,0,0,0,1852,555,1654,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,116,11,225,2303,80,0,2828,276,0,501,0,9,1412,0,0,0,0,0,585,4566,564,6346,1975,962,2408,0,211,49,101,0,349,128,0,1917,0,215,329,0,0,0,0,0,1485,3327,0,1025,245,612,336
SAMPLE_333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,98,41,0,33,0,588,1345,754,0,896,9452,2048,2335,1400,0,1533,0,0,0,67,949,1570,422,928,923,312,0,395,913,0,14,38,0,0,0,0,0,0,0,0,0,999,0,1190,0,0,1150,0,1046,657,2997,1351,3312,502,276,370,282,272,0,767,2842,0,75,115,172,245,18,15,0,0,0,0,0,2699,1181,701,291,0,0,0
SAMPLE_334,0,31,10,73,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,1520,974,3335,2587,3915,0,0,3,78,177,0,1496,0,307,0,1903,0,0,395,85,0,426,0,679,0,3609,768,0,865,472,0,5,27,1048,0,0,0,9,0,753,13,2362,1106,2423,565,250,1,28,0,1,843,2591,0,55,0,0,1316,0,219,0,662,1756,2591,1445,2982,8761,10395,79
SAMPLE_335,0,0,18,485,97,65,0,0,0,0,0,145,0,6,1432,1076,77,0,0,0,0,0,0,0,32,454,481,609,0,0,3254,113,688,202,49,268,60,2053,0,114,373,303,0,0,0,158,0,2172,0,0,0,0,0,0,0,46,0,28,1751,0,900,0,724,1022,471,0,4062,0,3607,3,0,0,0,0,0,0,1201,1484,0,1525,1714,1,387,802,0,0,355,72,0,288,0,840,0,386,166,728,3122,2843,5462,0
SAMPLE_336,0,0,82,860,153,328,0,0,77,1204,0,3291,1104,0,10,28,168,73,0,18,0,20,106,169,295,0,1020,0,652,848,5672,410,1824,335,2131,357,127,1134,593,662,1675,861,0,52,0,53,0,578,0,1836,0,429,32,267,31,0,11,12,0,0,0,0,0,0,0,0,0,255,2679,1,42,18,0,0,127,0,616,633,0,0,0,2745,2775,5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_337,0,0,0,0,0,5,0,0,3029,0,0,392,363,0,186,581,2224,353,0,401,0,721,2733,4743,3359,180,624,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1847,0,3544,142,3062,1288,1674,172,3544,2592,0,0,6206,0,498,1076,0,0,9,218,14,0,0,712,2550,614,0,1290,0,0,0,0,55,1239,0,0,398,0,27,0,219,0,290,0,0,93,0,63,0,0,0
SAMPLE_338,0,853,162,1002,230,210,0,453,0,0,0,0,0,9,65,243,1087,176,258,0,0,0,911,0,1705,423,247,0,2001,0,0,0,434,0,161,0,0,1559,0,0,749,0,2931,875,310,271,0,2113,0,0,8,0,0,0,0,0,0,0,1603,0,0,0,0,1063,0,0,0,0,0,0,2144,0,3815,18,11,0,0,61,7,0,0,0,832,851,0,0,0,11,0,157,0,0,9,0,0,1229,714,2402,2287,795
SAMPLE_339,0,0,0,1739,86,80,0,288,1533,0,0,0,1381,0,0,0,0,1679,0,475,0,28,0,235,429,650,250,0,139,0,453,0,787,1505,0,3452,0,0,0,77,157,39,0,0,0,523,0,665,0,0,61,1014,107,724,422,0,11,1548,490,0,874,0,304,1622,0,4479,0,0,105,0,0,0,6892,288,29,104,0,0,255,385,0,0,1242,1142,0,5319,0,348,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_340,200,557,472,1655,283,178,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,666,604,778,2844,0,6829,0,0,0,0,0,43,0,0,0,292,149,1596,2082,0,0,0,0,0,0,0,2561,0,0,0,5,128,17,8,0,1022,0,1966,0,276,2540,267,0,865,341,4513,0,3169,0,8259,7640,1136,5369,495,942,0,14,0,23,802,0,0,0,363,152,0,0,0,41,0,0,0,0,0,54,0,539
SAMPLE_341,0,53,62,605,206,37,76,0,1373,451,0,175,0,0,889,0,0,0,0,224,181,89,3,163,253,548,294,1049,50,0,1319,470,1694,780,203,1938,0,5406,0,360,2053,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,67,0,0,1412,919,453,324,1083,2346,0,669,0,59,289,0,214,3788,33,269,0,0,0,550,0,654,278,491,3228,3548,6177,55
SAMPLE_342,0,1692,323,1177,525,222,0,150,0,0,0,0,0,0,0,0,0,0,0,0,4898,2014,1828,2648,0,0,66,0,51,105,325,0,395,123,0,36,0,2327,0,102,217,60,0,322,0,526,0,0,0,826,0,1655,0,2747,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,208,4640,201,3394,0,351,0,1947,2953,0,32,1939,30,299,541,0,2958,0,512,0,215,160,501,0,0,0,390,181,783,0,1734
SAMPLE_343,0,0,5,0,0,0,0,0,0,0,0,0,0,0,605,174,0,1240,0,537,1204,805,0,563,217,0,0,0,0,0,3507,0,2700,3033,2349,2975,2400,0,28,20,194,120,618,0,765,144,0,164,0,720,201,1392,0,1993,26,0,0,1115,145,0,281,0,0,1182,0,892,0,1092,5402,4,39,0,6624,0,0,0,0,0,0,0,0,29,1987,2782,0,2475,16,153,0,0,0,0,0,1358,542,1351,1552,4592,10603,0
SAMPLE_344,0,375,418,1153,369,207,1494,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,961,0,309,4,0,0,122,181,220,210,305,0,0,0,0,0,988,347,83,178,0,144,0,712,130,1540,84,1666,238,0,0,0,3045,0,331,0,406,0,0,1045,0,455,3219,0,4570,826,0,0,0,2428,0,0,156,0,0,2544,380,533,0,4208,0,453,2488,0,0,0,0,37,192,0,734,1301,5355,398
SAMPLE_345,0,0,166,3039,509,572,830,119,0,0,0,0,0,0,0,38,0,1715,0,819,1018,416,0,213,0,695,334,0,0,281,2145,82,1184,1261,973,3083,1304,1201,0,187,1064,246,4489,0,719,0,1117,767,0,1431,0,607,0,2284,0,223,0,226,4201,0,0,3676,0,0,0,547,1916,496,4927,166,3391,0,0,7957,963,2043,0,0,357,0,0,0,886,905,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
