,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100,TAXA_101,TAXA_102,TAXA_103,TAXA_104,TAXA_105,TAXA_106,TAXA_107,TAXA_108,TAXA_109,TAXA_110,TAXA_111,TAXA_112,TAXA_113,TAXA_114,TAXA_115,TAXA_116,TAXA_117,TAXA_118,TAXA_119,TAXA_120,TAXA_121,TAXA_122,TAXA_123,TAXA_124,TAXA_125,TAXA_126,TAXA_127,TAXA_128,TAXA_129,TAXA_130,TAXA_131,TAXA_132,TAXA_133,TAXA_134,TAXA_135,TAXA_136,TAXA_137,TAXA_138,TAXA_139,TAXA_140,TAXA_141,TAXA_142,TAXA_143,TAXA_144,TAXA_145,TAXA_146,TAXA_147,TAXA_148,TAXA_149,TAXA_150
SAMPLE_183,0,0,1302,0,3790,294,0,0,0,29,0,0,0,0,0,4067,733,0,1613,0,263,0,0,0,0,0,100,0,0,0,0,0,0,0,0,116,0,368,69,0,3537,49,929,35,351,1563,1417,192,493,1570,1016,218,305,705,0,941,0,420,0,0,0,0,0,248,2213,0,1435,807,0,412,3160,0,536,297,229,0,812,683,51,24,0,0,158,86,0,0,0,178,0,558,1776,0,1705,0,0,1626,0,0,3550,3334,0,0,0,0,849,1089,0,1150,0,0,348,1932,0,0,0,339,1494,1480,0,1267,1864,4328,0,603,0,2537,0,0,408,1458,747,499,166,1644,1409,2624,0,822,1219,0,1065,1049,108,1039,2758,1796,0,87,0,1781
SAMPLE_184,0,1447,152,1027,4930,0,1287,364,2206,1039,0,1807,656,1486,0,0,0,0,303,70,0,0,945,136,2594,607,629,79,0,0,885,2282,3390,43,663,2767,84,458,66,0,0,0,0,0,22,168,487,0,119,0,0,414,0,0,1092,0,644,1351,860,0,0,878,0,635,0,1264,621,2054,1348,530,2561,3317,376,1682,0,3356,2768,2338,0,385,0,374,0,355,1097,267,182,161,598,56,3426,0,0,357,2645,413,1117,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,0,0,370,588,1307,712,117,0,1743,0,242,253,88,968,1171,145,871,929,1549,0,0,2249,4940
SAMPLE_185,656,0,2075,0,2666,1122,343,1347,734,0,2614,0,1782,613,0,2481,4244,0,963,0,130,0,0,1160,0,4375,897,776,65,84,2000,3095,2145,123,869,0,196,929,849,0,1571,291,311,0,1138,750,1103,0,1480,0,847,375,197,1018,68,357,0,843,105,0,0,2316,0,90,0,1668,106,1982,2557,665,4267,4029,2150,4219,23,2815,4986,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1193,1592,0,0,82,0,4687,1360,0,0,0,312,1270,0,407,2687,0,529,0,621,428,325,0,2954,140,0,0,0,497,2232,558,2408,1674,0,587,0,1615,1103,5973,2047,0,6647,1227
SAMPLE_186,0,0,0,0,561,0,0,171,0,0,0,12,741,0,205,1456,0,839,257,173,158,109,109,485,406,627,0,752,0,1274,0,0,3119,0,450,0,261,294,34,155,8141,0,305,0,357,1077,0,0,0,0,492,971,106,0,290,1966,87,2575,257,995,116,1264,0,199,2985,0,220,2074,3059,874,3784,3071,2796,4055,1103,0,0,0,0,8,569,719,0,231,517,2644,0,165,0,70,2330,728,0,1598,1596,0,0,0,1376,2803,3910,0,1824,1149,765,432,0,68,0,0,335,0,0,1374,0,0,0,0,274,0,0,0,0,0,0,975,1914,0,117,0,0,0,0,77,0,0,0,0,0,0,375,0,0,0,1483,0,0,0,0,1089
SAMPLE_187,167,104,3413,194,294,131,1307,21,129,0,1976,0,0,0,2414,1328,1591,7240,1201,501,0,0,395,0,4833,1978,858,0,0,0,957,1727,560,82,196,0,0,139,805,0,7804,60,418,0,1093,1624,0,0,0,0,651,1753,47,0,477,952,486,2078,7,2166,192,1821,0,0,525,0,0,575,1475,58,547,1148,63,3096,0,0,0,0,154,2475,0,0,0,0,0,2133,0,10,0,0,0,0,562,0,0,557,743,1729,574,4392,2322,0,1148,94,0,0,0,1434,0,4663,657,0,0,0,0,1574,0,357,0,1543,2630,0,2396,226,1401,2058,0,42,1973,1261,0,113,0,117,0,0,0,0,0,0,0,0,0,0,0,3470,0,0,0,0
SAMPLE_188,1490,0,1885,0,797,0,0,0,546,372,0,673,377,0,0,0,1025,0,450,496,0,0,1002,0,3128,3842,1585,808,137,272,1447,493,3525,0,1313,0,1136,804,1247,0,1904,0,26,0,0,240,299,0,0,0,0,269,0,491,0,0,1045,907,0,68,0,1765,0,0,0,1559,347,0,456,472,1754,0,327,0,0,46,1139,0,0,0,0,0,182,30,0,2129,0,143,1464,176,0,49,0,105,0,1292,0,2117,0,1033,0,341,0,0,0,0,1733,785,557,92,205,2091,2431,1935,197,250,1976,1629,0,3812,1347,0,528,137,190,0,0,0,1360,0,0,0,0,0,3835,2187,0,3254,1354,545,1134,0,0,271,2859,3685,0,0,0,263
SAMPLE_189,2174,0,2425,0,0,2022,0,515,0,0,4546,0,1387,0,478,4051,2573,0,1110,495,0,0,1321,850,10206,5728,2156,0,192,0,0,957,2050,250,1645,2925,0,0,271,0,2250,129,1117,609,617,1049,311,911,1017,0,3914,827,661,1820,2446,1888,1202,1637,765,503,2708,882,0,340,73,0,682,0,1516,108,4327,4070,934,0,0,3344,1502,0,2061,0,1385,0,687,0,0,0,0,126,1146,1715,0,0,562,0,0,535,0,670,0,0,3266,165,4043,0,357,0,6788,0,0,2634,331,0,2270,0,0,33,713,1609,0,522,2930,0,0,274,0,0,0,0,0,989,0,0,0,944,0,687,0,1281,0,0,0,1894,0,1107,0,1147,0,51,1692,0
SAMPLE_190,148,293,1919,287,3682,0,0,0,0,0,469,0,0,2135,259,1326,0,3740,68,110,264,0,0,601,634,190,239,359,0,0,34,0,0,77,0,3491,304,287,1456,0,165,0,0,0,1058,393,3146,213,76,0,2075,945,0,0,1043,374,602,2065,0,0,0,457,0,0,4951,847,0,2007,566,344,0,369,1434,1945,0,0,0,3543,0,132,0,83,0,252,0,0,381,0,0,524,2218,76,3144,0,233,0,234,0,0,1552,0,330,0,0,140,262,0,552,0,0,0,0,0,0,1480,0,56,0,1979,0,1119,115,1444,0,388,834,0,792,972,206,0,0,426,0,0,3472,0,0,1337,0,0,377,0,2234,2533,1676,0,583,0,2770
SAMPLE_191,0,1370,124,623,2082,270,143,0,0,655,505,1575,0,870,0,0,41,0,0,42,0,536,65,0,0,101,0,495,0,42,294,0,193,0,877,2649,0,236,671,314,2641,59,110,0,0,0,0,328,0,0,1505,1664,611,0,867,1320,391,1351,10,1512,0,2065,0,32,0,2747,0,822,3243,0,503,0,678,4769,147,1003,0,0,1058,1466,0,1407,534,584,0,0,1780,458,6806,2161,444,0,6252,2524,1708,1838,0,0,0,5316,1350,0,0,39,0,0,0,0,2452,0,0,1667,0,2645,549,0,211,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399,0,0,0,0,252,1088,345,2945,0,0,0,2012,1688,2283
SAMPLE_192,775,0,0,341,0,1654,292,535,671,0,670,0,2960,0,154,629,2215,11325,375,93,106,1110,1060,817,0,1746,780,0,0,0,0,0,7435,0,203,1047,1103,1118,334,0,0,434,1860,0,601,645,0,0,105,0,1442,1007,0,0,2206,259,504,3199,457,0,0,0,0,0,526,0,0,2030,0,3579,585,5208,1008,5050,93,0,3450,0,33,497,0,1686,94,610,0,4698,0,102,1260,0,0,0,647,93,2042,178,326,466,0,0,0,103,1562,0,1417,879,0,0,0,5425,0,0,0,0,1873,713,0,0,0,0,82,48,0,0,0,0,0,0,136,0,0,0,0,863,0,0,238,0,1062,0,0,0,0,1232,1506,1840,0,1195,1143,0
SAMPLE_193,260,0,0,0,8998,0,0,463,0,0,0,0,0,452,1989,0,0,12192,662,345,0,2048,1065,0,3069,505,1233,491,1426,0,3291,0,6686,0,975,0,832,2027,874,0,3333,0,324,240,0,1004,817,0,2686,0,568,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,357,0,3566,424,104,2041,2788,3440,0,608,943,0,1680,315,159,0,1744,478,0,457,286,396,647,0,0,0,520,314,2015,2925,0,0,0,2474,1544,0,2158,1945,0,902,392,593,818,0,42,1337,2483,0,16,0,2335,0,5223,0,4578,552,0,0,300,16,0,3001,0,722,0,0,0
SAMPLE_194,1004,0,3267,0,1992,840,1002,427,3743,537,0,766,4798,0,0,322,0,2593,624,771,211,683,0,0,0,0,0,0,0,0,0,0,0,0,0,248,714,0,515,150,786,83,541,414,627,313,1210,1638,170,0,0,1180,228,0,1555,700,0,986,205,0,1213,330,0,60,0,0,0,4453,3735,471,2564,9079,2128,4147,0,1574,2950,0,0,0,0,634,0,374,0,4844,882,195,0,2220,0,0,1043,0,0,0,0,170,0,4323,0,0,0,419,124,0,0,336,0,0,0,0,362,2361,1231,1108,705,3101,0,1620,0,1403,0,0,0,1013,0,387,239,1395,1179,0,0,0,0,0,125,0,0,0,0,1578,0,0,3668,1550,1182,0,574,271
SAMPLE_195,0,0,2019,276,2476,1215,0,1103,152,60,1123,0,0,0,0,428,0,0,0,359,0,122,0,0,0,0,2172,0,0,0,0,2055,0,0,1824,88,0,0,0,0,81,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,590,1770,0,0,0,0,0,536,1889,0,4523,4922,0,210,2424,0,698,1903,0,0,0,0,77,920,0,0,69,687,0,961,1006,187,1817,744,1404,256,0,0,313,787,1844,3277,0,0,1084,0,5765,385,1836,0,0,1228,1579,5094,1882,1914,2707,50,339,1115,3230,2138,1053,0,3836,2504,3591,606,3100,2075,3983,805,764,987,708,488,198,80,751,1339,0,2078,1779,324,0,125,0,959,0,5418,2613,3931,66,1165
SAMPLE_196,0,0,2213,0,3297,0,1517,196,1264,1085,1627,1205,0,0,597,4696,0,0,0,0,478,393,0,427,0,449,364,926,0,0,752,0,2809,0,0,1740,0,383,43,65,1457,0,699,0,223,807,2614,646,1444,2763,1394,123,745,919,3037,96,0,387,0,0,0,604,0,0,0,5032,0,3002,2575,934,2284,1973,1351,5595,432,0,0,0,154,72,1232,4398,0,156,389,456,370,958,2014,785,347,0,762,1178,0,326,2329,605,394,0,1314,264,548,327,0,0,0,0,0,0,0,0,0,268,4393,0,2567,0,0,1501,1134,0,0,181,1729,696,0,532,0,4489,1702,1110,1077,0,0,529,0,466,0,442,0,833,0,0,0,1637,0,0,0,0
SAMPLE_197,0,0,134,716,1242,0,153,0,4872,142,2354,0,0,0,0,992,844,0,2240,861,625,0,868,2646,2277,0,449,1285,0,171,0,0,0,16,0,0,0,0,361,0,0,262,974,0,0,0,0,0,0,0,0,0,442,0,0,2492,0,0,0,0,0,0,255,0,0,561,0,0,72,1275,0,0,0,0,328,0,0,0,0,1075,4153,0,0,167,3150,0,1559,861,451,0,0,0,4414,0,0,0,0,0,113,0,0,377,0,0,60,3,0,0,5,655,63,190,287,0,0,0,672,649,8,2883,6034,0,4524,316,1589,447,0,683,2547,0,0,0,583,0,3623,1668,1047,3358,1845,0,2973,1401,526,1475,2685,1496,2808,0,2903,3235
SAMPLE_198,0,1096,0,870,5210,0,0,129,0,737,0,897,0,0,0,0,0,0,630,461,0,0,441,55,1562,3070,0,0,0,0,2334,0,0,0,0,720,459,0,0,749,0,135,0,0,57,134,0,0,289,0,0,0,0,428,0,0,203,0,0,0,829,0,0,0,666,2988,3163,0,0,703,2635,0,0,0,523,5284,808,0,0,0,0,3694,136,545,0,0,0,133,0,580,5541,118,0,641,1187,669,110,2411,3011,87,0,193,1127,1188,2437,169,0,0,0,0,0,2098,0,0,2126,0,231,0,0,0,0,1343,0,0,740,0,0,0,1454,5534,0,2306,1570,1054,0,7595,2027,0,973,0,0,650,429,3371,0,2238,0,840,1505,1851
SAMPLE_199,300,0,1040,275,553,0,928,0,3238,28,1638,0,0,1117,0,383,0,2103,0,56,340,15,355,1432,0,740,763,1249,0,571,1655,0,3069,0,0,0,80,0,0,0,0,0,786,0,0,0,0,0,4,0,0,0,0,0,1347,0,0,1280,0,1396,454,0,0,0,2862,0,2414,0,0,289,2541,0,2065,0,61,0,0,305,1556,274,2161,0,183,55,1278,0,0,115,0,0,664,1468,0,2024,252,0,0,1427,2326,685,1191,0,1920,146,1000,0,726,0,402,2084,858,0,793,1780,0,374,896,750,1247,0,773,942,0,0,0,0,214,0,0,0,754,0,0,0,964,212,977,1052,1118,0,302,0,291,1357,1894,2230,1591,0,2334,2141
SAMPLE_200,769,0,1380,536,1694,51,1415,192,751,381,22,104,2392,0,1030,444,0,0,1576,54,0,0,0,0,0,3794,798,0,1308,1975,1650,0,0,0,0,0,0,0,0,0,0,0,139,1174,217,927,1087,0,653,0,0,0,0,651,244,0,0,0,0,0,0,354,0,0,2307,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,3019,1062,2441,158,0,1867,2464,386,139,858,0,0,1637,0,6941,0,2780,0,1284,496,149,5350,577,765,1617,0,0,818,2785,1461,62,767,373,3485,0,6,551,422,0,0,134,1190,2121,3676,0,0,0,437,861,0,936,1167,0,562,0,1402,0,1026,2068,0,0,281
