,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100,TAXA_101,TAXA_102,TAXA_103,TAXA_104,TAXA_105,TAXA_106,TAXA_107,TAXA_108,TAXA_109,TAXA_110,TAXA_111,TAXA_112,TAXA_113,TAXA_114,TAXA_115,TAXA_116,TAXA_117,TAXA_118,TAXA_119,TAXA_120,TAXA_121,TAXA_122,TAXA_123,TAXA_124,TAXA_125,TAXA_126,TAXA_127,TAXA_128,TAXA_129,TAXA_130,TAXA_131,TAXA_132,TAXA_133,TAXA_134,TAXA_135,TAXA_136,TAXA_137,TAXA_138,TAXA_139,TAXA_140,TAXA_141,TAXA_142,TAXA_143,TAXA_144,TAXA_145,TAXA_146,TAXA_147,TAXA_148,TAXA_149,TAXA_150
SAMPLE_183,0,0,0,252,1987,0,0,0,0,0,0,0,0,0,1312,236,2135,325,1893,20,0,614,875,17,0,0,56,0,0,6596,0,0,360,420,0,0,0,2523,0,2596,1710,0,50,2237,0,0,453,4419,0,0,1278,0,1720,2356,0,2766,434,0,0,662,0,0,3122,118,0,0,0,0,298,0,0,58,0,0,376,0,0,0,0,998,0,0,0,0,2102,0,1067,0,1943,0,0,169,0,0,0,2658,52,1258,0,735,0,645,0,0,376,0,1421,736,0,0,0,514,0,0,0,0,0,0,0,0,0,1725,1651,2034,449,0,0,0,0,1233,0,983,0,0,0,146,1124,760,3460,262,0,0,0,0,0,0,0,105,0,0
SAMPLE_184,913,184,0,0,0,81,600,0,374,0,0,0,0,0,0,818,0,0,2687,314,0,915,877,59,0,0,0,0,2216,7810,0,494,130,155,4812,0,0,2404,0,4051,1962,564,0,0,1726,0,3211,3080,0,1861,3895,1312,1212,2030,0,0,0,0,0,0,537,232,0,0,0,0,0,570,1691,1565,643,0,0,0,1395,0,0,786,0,3148,0,0,1481,0,0,304,728,0,2414,0,0,3009,0,1680,0,0,68,0,0,157,0,0,0,0,369,479,3900,0,0,0,0,2008,492,5071,2064,6,2244,3718,3749,0,1406,0,4807,0,980,0,0,3668,0,5126,0,0,1731,0,275,582,3073,0,0,0,0,0,0,0,134,868,0,187,1275,437
SAMPLE_185,0,0,0,34,0,872,8511,489,639,1763,0,309,0,0,0,0,0,992,0,0,0,3303,688,1078,1809,373,0,3450,3454,2531,6,0,0,341,0,64,367,0,0,0,0,1552,220,0,0,0,0,91,484,2591,6758,2769,5937,0,0,0,584,782,0,171,57,0,1245,256,0,740,0,2153,0,3464,0,0,0,0,0,849,0,0,0,490,277,0,887,0,0,141,2840,3923,0,0,0,331,6476,0,514,0,225,593,524,543,0,0,0,0,475,4896,0,542,1004,0,0,0,2786,0,0,0,915,0,0,1410,0,0,1317,2715,0,5425,0,0,0,0,0,909,691,3718,0,1590,0,3293,0,0,376,1090,1030,3616,0,293,0,406,1465,88
SAMPLE_186,0,688,0,1031,0,1049,0,0,1181,0,0,0,0,0,1735,0,200,0,0,636,693,1883,0,0,0,0,0,2008,0,0,0,0,979,1005,0,2212,3624,0,0,0,0,0,340,0,0,0,0,0,0,0,3438,0,371,163,0,0,1230,923,477,0,474,0,2034,690,0,0,38,1197,0,2166,0,0,0,0,696,0,0,0,0,2236,0,10766,0,3899,0,2320,3366,0,0,0,0,458,0,2828,0,2770,0,0,3011,243,3016,0,3063,0,812,2494,0,0,740,747,48,1072,317,1607,2627,314,1291,949,2934,2744,0,0,1600,647,1140,0,850,0,0,465,0,0,1172,3802,0,0,1806,2006,2834,0,0,0,5451,1781,0,110,0,793,1669,0
SAMPLE_187,1144,184,0,0,0,0,2336,0,0,0,0,1692,0,0,505,0,253,1484,1093,0,0,2379,0,188,0,0,0,0,0,7549,0,0,1052,0,4095,0,470,4471,27,0,1789,0,0,318,0,0,0,2509,80,2896,4232,0,0,0,0,2511,1904,0,2752,1426,0,0,0,28,1549,9,0,809,275,0,55,0,0,80,0,236,296,0,328,1118,0,4072,2118,0,4478,3794,0,2387,0,0,0,703,0,4302,0,1772,7,0,1375,461,4221,3464,0,105,507,0,1300,0,0,345,0,0,94,0,0,0,3632,1753,1255,0,0,852,0,1052,568,4924,0,2596,0,1349,0,0,1119,0,2103,0,0,1886,0,0,0,0,0,0,0,888,0,1060,0,899
SAMPLE_188,2030,227,485,0,0,117,0,0,0,1202,0,2059,0,0,0,0,0,123,5655,0,647,0,0,2728,0,0,0,3247,4587,611,0,0,108,352,2971,0,2048,299,2,2856,9,0,213,1425,0,0,582,0,0,0,2165,0,0,0,0,335,0,0,0,0,1004,0,0,0,251,174,0,2130,0,805,0,0,0,1868,156,0,1988,2960,0,0,0,0,0,2090,6455,0,3373,0,0,0,0,0,0,0,0,185,222,3479,0,83,1883,0,4020,0,0,674,0,837,781,0,0,2138,0,0,454,0,0,3930,383,649,322,2137,0,0,243,2758,0,1128,0,0,0,1613,1143,0,604,1408,699,0,0,0,1152,0,6039,0,822,778,0,0,852,0
SAMPLE_189,263,0,178,607,0,408,1134,432,1108,265,0,313,0,0,671,398,0,1449,1568,335,0,2917,1218,0,0,0,0,359,0,0,0,0,0,0,0,0,0,10,0,1999,0,0,37,616,401,0,0,1638,0,436,834,0,2157,0,0,0,368,509,0,0,0,0,501,0,0,497,0,2279,648,0,0,19,320,0,0,0,0,0,15,2422,0,0,0,0,0,6241,572,1654,0,529,0,0,0,0,0,0,61,764,0,0,0,0,1914,267,367,1506,0,0,685,0,0,0,0,0,2188,0,0,0,0,4110,0,2666,1823,0,0,0,0,1962,0,0,1580,483,1895,6411,3489,1299,0,0,0,0,293,172,1278,1040,0,0,0,119,245,25
SAMPLE_190,391,0,0,0,1427,135,1438,0,881,0,0,0,132,0,2103,117,0,0,0,0,2804,0,0,96,0,53,0,0,0,2240,71,0,0,247,2366,0,0,0,0,737,0,0,315,0,0,0,2007,2038,0,2563,1856,0,0,0,0,2591,1718,649,3828,0,148,0,0,224,0,0,692,90,2162,3468,0,0,0,1132,0,0,0,0,0,933,0,1965,2302,0,0,68,0,2690,6408,0,0,650,0,0,0,0,193,838,0,344,2516,644,0,0,1423,3634,0,339,0,1270,0,0,3429,1236,4003,0,0,4764,0,734,0,0,0,629,1533,1092,345,5631,0,4102,0,0,1679,237,0,814,2317,0,1042,0,0,0,0,0,0,1274,115,428,0,0
SAMPLE_191,0,0,0,180,389,433,87,80,0,0,66,151,0,1243,748,0,0,0,0,0,2976,1816,254,1144,155,0,0,2657,2523,0,0,0,0,178,30,464,0,0,0,7733,0,1749,0,0,694,77,2075,0,1900,10075,0,0,0,1457,1495,1098,0,57,1775,0,36,0,0,0,0,0,455,1896,2516,0,0,0,0,0,0,0,533,14,0,0,0,6380,2544,0,1597,1894,0,0,7248,1100,848,1048,0,2148,0,2530,0,0,2354,0,665,0,4273,33,383,0,0,0,0,395,0,1860,0,0,0,54,0,0,623,1071,0,911,1133,0,1398,0,0,0,0,1820,0,0,19,5281,0,0,1579,0,0,0,0,0,1212,0,0,0,0,0,2256,0
SAMPLE_192,1327,153,0,0,106,0,0,0,0,1440,60,1205,0,0,3011,0,0,0,2547,0,2306,0,176,0,2509,670,0,0,4976,6434,18,0,0,0,0,0,2991,0,0,720,986,0,224,1748,0,0,707,1761,0,2275,397,0,5210,2190,0,0,2916,0,0,764,0,0,1909,0,0,0,149,0,3856,0,0,1196,0,0,1617,0,1682,158,0,0,0,0,0,0,0,912,0,1514,2655,1407,0,0,2816,1947,0,0,0,0,0,261,0,0,3997,0,0,1381,325,0,106,292,0,329,3400,1497,0,0,1269,2451,2003,0,780,0,2115,4652,0,1386,0,0,0,4487,748,253,0,0,0,216,549,2457,0,217,0,0,0,0,31,0,0,708,0,0
SAMPLE_193,68,0,0,0,0,94,2213,0,0,1154,0,0,0,650,83,90,0,0,2947,439,0,0,0,757,0,185,0,0,0,4275,0,0,877,0,0,0,1720,0,52,213,1257,28,0,610,94,0,759,0,0,0,2662,1011,0,0,0,0,2246,201,0,0,0,956,440,0,504,566,11,0,1772,558,45,0,0,0,0,3333,532,0,0,882,0,6865,0,2038,2286,0,0,3141,0,171,0,2231,3884,536,1476,1070,205,0,0,205,2633,0,666,0,0,1254,0,2035,423,0,0,0,1772,675,919,0,0,0,1180,0,0,0,1330,0,0,2852,4,422,0,0,0,727,1422,1468,0,84,642,2525,0,402,596,109,0,2212,0,296,0,1456,0,55
SAMPLE_194,1598,538,0,0,648,0,0,0,174,1255,0,0,0,700,1128,432,1448,0,0,0,0,0,0,0,0,337,0,0,2972,2795,0,0,189,243,0,109,153,774,437,0,369,0,0,0,0,0,0,0,0,940,0,0,2419,1844,0,0,0,0,0,0,0,61,95,100,368,2467,0,641,3464,1457,0,19,0,0,4348,0,0,0,0,409,0,4426,584,1265,4376,0,1442,0,0,1177,1289,0,0,1927,705,1410,504,2162,0,0,0,160,59,24,130,8558,2809,1586,2269,0,0,468,1165,650,0,0,0,0,0,4022,0,901,990,4280,1828,0,96,1454,0,0,0,805,0,0,515,0,0,2330,516,0,0,14,0,0,207,232,0,275,610,0
SAMPLE_195,291,0,279,0,0,607,1866,292,0,194,0,0,0,0,0,315,954,0,0,243,0,0,128,468,154,308,0,0,0,4072,9,123,0,113,0,1431,0,0,0,1510,0,0,0,0,254,300,0,832,1554,2496,3008,1531,769,0,0,0,2147,354,0,0,172,0,0,0,0,0,0,1344,365,0,0,0,0,0,0,1197,2312,0,13,0,2174,570,2697,959,0,0,0,0,1987,1177,0,0,0,2417,1356,17,241,1700,0,0,4333,2007,2594,0,0,2956,0,0,0,127,0,0,3769,0,1932,0,1565,0,0,2845,0,0,3929,474,0,2609,0,0,0,961,0,0,0,0,0,0,0,4575,0,0,522,0,0,0,0,0,0,0,512,0
SAMPLE_196,0,0,0,0,0,0,0,0,542,60,0,0,0,0,0,231,0,0,0,1,0,2001,460,2290,0,0,0,362,1150,2520,236,0,0,0,3817,175,1183,322,246,0,2427,1413,0,2286,0,0,0,0,0,0,1600,0,0,0,0,0,3320,0,257,0,0,0,234,0,0,114,146,365,1718,5320,0,0,0,338,0,0,0,0,0,492,0,0,289,846,0,0,48,4005,0,1728,0,388,0,3381,0,0,0,0,0,237,0,1926,1294,367,448,0,942,640,101,143,0,0,0,0,903,0,3322,241,0,0,43,0,0,2364,701,1578,0,2866,0,1226,0,673,2448,2190,534,0,0,3140,0,0,1086,0,5784,2560,0,0,0,0,1353,0
SAMPLE_197,187,0,1436,0,0,0,1969,0,0,545,0,9,0,0,0,0,0,1162,0,696,2549,2485,0,0,0,0,0,0,3550,5771,331,91,59,1086,137,0,4047,178,0,3474,0,1002,165,0,164,1125,0,2773,3244,4942,2675,0,3108,0,1739,0,1827,0,0,314,99,0,0,0,0,0,0,0,315,0,0,1368,0,0,0,141,0,0,0,1850,0,6105,2047,1531,4715,5275,0,3142,3309,0,0,0,6276,0,0,0,160,1783,181,0,7164,0,1183,0,348,3669,0,0,1524,2205,0,0,0,0,0,3,0,0,1475,5947,134,0,3490,0,1044,3786,0,0,0,2551,0,0,584,0,0,0,1873,2573,0,0,0,0,965,1569,0,592,0,0,0,563
SAMPLE_198,1212,0,0,0,959,2,604,0,0,0,1079,0,0,73,0,119,0,0,430,0,0,2350,101,0,0,15,26,136,1392,0,113,0,0,0,0,1257,1443,5822,0,129,678,409,0,1561,36,0,0,0,0,0,0,3873,731,0,0,0,1057,435,0,831,0,0,0,159,377,3170,293,0,5137,0,0,774,0,238,0,0,681,0,0,0,0,809,0,0,3644,0,910,2100,0,2202,0,656,0,4742,0,1301,0,0,0,160,5517,558,528,0,408,0,962,4603,592,0,0,418,0,0,900,0,6465,0,74,0,0,0,0,1810,0,3757,0,4762,1,0,785,300,2484,0,0,0,1186,1227,119,1065,0,0,3570,2344,41,0,127,895,2541,0
SAMPLE_199,0,0,0,542,367,396,0,0,613,0,0,0,0,691,0,527,1194,1536,2457,0,0,3527,457,1986,2936,0,0,2858,0,9837,0,141,0,0,3195,589,0,4762,0,2379,0,1248,329,2639,1182,0,868,108,357,0,2395,0,446,0,0,251,0,0,0,750,47,0,2213,0,0,0,449,0,0,5653,0,0,0,2361,0,0,0,0,0,0,530,0,0,0,0,209,431,0,6235,0,1561,2158,0,2727,0,0,0,0,0,457,1978,3133,0,0,530,0,0,417,971,933,0,600,0,0,0,0,2673,0,5023,955,0,0,0,0,504,2537,0,1478,0,0,0,337,1629,1703,0,1366,3163,0,0,0,0,0,0,0,237,482,1613,521,2321,275
SAMPLE_200,1254,0,0,153,0,140,5536,0,0,563,0,0,0,0,113,63,1360,0,1147,0,0,0,0,2590,2463,0,0,0,0,9081,0,0,0,0,0,0,0,356,0,1325,0,538,558,0,524,208,0,0,221,0,2329,0,0,0,4141,328,603,450,2288,625,140,133,2142,0,0,298,676,541,0,2795,766,1704,0,0,0,0,0,0,0,0,0,0,0,840,2281,0,0,0,3909,0,0,0,2091,3676,967,0,0,0,41,764,0,0,789,0,882,601,0,1408,88,2032,0,458,5807,0,0,0,3934,208,0,0,0,0,0,0,179,7881,22,139,0,1381,0,552,2092,0,401,0,0,4706,890,240,0,37,0,143,0,0,131,497,0,0
